chrom	start	end	DNase.counts	DNase.counts.RPM	DNase.counts.RPKM	H3K4me3.counts	H3K4me3.counts.RPM	H3K4me3.counts.RPKM	CTCF.counts	CTCF.counts.RPM	CTCF.counts.RPKM	H3K27ac.counts	H3K27ac.counts.RPM	H3K27ac.counts.RPKM	CAGE.counts	CAGE.counts.RPM	CAGE.counts.RPKM
chr1	3857213.0	3857214.0	57	1.8400666969298456	1840.0666969298456	27	0.9586960370417424	958.6960370417424	16	0.5418021524783639	541.802152478364	12	0.16970344859751837	169.7034485975184	53	1.9080115243896074	1908.0115243896075
chr1	3796503.0	3796504.0	24	0.7747649250230928	774.7649250230928	13	0.46159438820528337	461.5943882052834	5	0.16931317264948872	169.31317264948873	5	0.07070977024896599	70.709770248966	121	4.3560263103989145	4356.026310398915
chr1	3772761.0	3772762.0	7	0.2259731031317354	225.9731031317354	15	0.5326089094676346	532.6089094676346	3	0.10158790358969323	101.58790358969323	9	0.12727758644813877	127.27758644813878	79	2.8440171778637544	2844.0171778637546
chr10	125823284.0	125823285.0	23	0.7424830531471306	742.4830531471306	12	0.4260871275741077	426.08712757410774	0	0.0	0.0	14	0.19798735669710477	197.98735669710476	3	0.10800065232394003	108.00065232394003
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
chr11	5505651.0	5505652.0	7	0.2259731031317354	225.9731031317354	10	0.35507260631175647	355.0726063117565	2	0.06772526905979549	67.7252690597955	9	0.12727758644813877	127.27758644813878	65	2.3400141336853673	2340.014133685367
